Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns]
2026-01-30 17:09:20,28,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,387547,580815,0,968541,69128
2026-01-30 17:09:20,29,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,414025,578058,0,992272,68406
2026-01-30 17:09:20,30,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,387439,580522,0,968153,67665
2026-01-30 17:09:20,31,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,386959,581506,0,968886,69152
2026-01-30 17:09:20,32,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,402843,580024,0,983028,71074
2026-01-30 17:09:20,33,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,413341,585543,0,999137,70253
2026-01-30 17:09:20,34,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,413069,582365,0,995614,70433
2026-01-30 17:09:20,35,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,406137,576759,0,983021,70129
2026-01-30 17:09:20,36,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,422971,583461,0,1006656,70117
2026-01-30 17:09:20,37,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,400441,580421,0,981089,69791
2026-01-30 17:09:20,38,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,402066,587757,0,990081,68555
2026-01-30 17:09:20,39,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,402115,580110,0,982380,68592
2026-01-30 17:09:20,40,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,410201,582553,0,992997,70917
2026-01-30 17:09:20,41,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,408170,574464,0,982803,69816
2026-01-30 17:09:20,42,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,397551,597231,0,994913,69147
2026-01-30 17:09:20,43,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,397810,575253,0,973200,71212
2026-01-30 17:09:20,44,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,403512,585443,0,989123,70164
2026-01-30 17:09:20,45,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,394193,576996,0,971466,68798
2026-01-30 17:09:20,46,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,403628,578189,0,982065,69627
2026-01-30 17:09:20,47,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,407513,582227,0,989965,68488
2026-01-30 17:09:20,48,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,401504,583802,0,985466,69371
2026-01-30 17:09:20,49,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,406947,587399,0,994488,73357
2026-01-30 17:09:20,50,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,408790,581765,0,990670,68324
2026-01-30 17:09:20,51,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,429044,574007,0,1003912,69449
2026-01-30 17:09:20,52,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,405941,586260,0,992415,69688
2026-01-30 17:09:20,53,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,398145,577995,0,976369,68619
2026-01-30 17:09:20,54,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,400399,581359,0,981936,70243
2026-01-30 17:09:20,55,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,404453,581155,0,985733,69113
2026-01-30 17:09:20,56,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,395359,583623,0,979153,70789
2026-01-30 17:09:20,57,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,387377,584136,0,971638,69826
2026-01-30 17:09:20,58,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,394306,582920,0,977356,70549
2026-01-30 17:09:20,59,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,406457,587730,0,994424,70466
2026-01-30 17:09:20,60,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,400464,578143,0,978837,69311
2026-01-30 17:09:20,61,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,363739,593663,394910,1352536,70720
2026-01-30 17:09:20,62,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,384048,578661,0,962876,77159
2026-01-30 17:09:20,63,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,396448,579910,0,976670,69358
2026-01-30 17:09:20,64,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,389735,579551,0,970160,70836
2026-01-30 17:09:20,65,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,392256,586688,0,979112,71402
2026-01-30 17:09:20,66,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,365919,579205,0,945347,71198
2026-01-30 17:09:20,67,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,402479,584038,0,986694,68714
2026-01-30 17:09:20,68,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,384913,584572,0,969622,70639
2026-01-30 17:09:20,69,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,382676,574866,0,957716,71067
2026-01-30 17:09:20,70,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,386484,577833,0,964451,70951
2026-01-30 17:09:20,71,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,391759,576788,0,968780,70468
2026-01-30 17:09:20,72,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,389848,583604,0,973677,69819
2026-01-30 17:09:20,73,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,384812,583267,0,969130,69877
2026-01-30 17:09:20,74,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,384216,581500,0,965941,69022
2026-01-30 17:09:20,75,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,376552,581573,0,958291,70626
2026-01-30 17:09:20,76,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,386071,585760,0,972005,75757
2026-01-30 17:09:20,77,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,399351,580394,0,979925,69625
2026-01-30 17:09:20,78,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,388043,583341,0,971611,68679
2026-01-30 17:09:20,79,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,372008,583564,0,955704,69882
2026-01-30 17:09:20,80,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,363180,596960,0,960264,69373
2026-01-30 17:09:20,81,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,366307,580244,0,946735,70659
2026-01-30 17:09:20,82,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,375827,583839,0,959899,70373
2026-01-30 17:09:20,83,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,394174,580053,0,974408,70018
2026-01-30 17:09:20,84,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,370172,579263,0,949682,68867
2026-01-30 17:09:20,85,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,378331,581898,0,960386,70796
2026-01-30 17:09:20,86,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,378493,582772,0,961516,67702
2026-01-30 17:09:20,87,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,371160,581836,0,953120,68363
2026-01-30 17:09:20,88,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,364568,580085,0,944830,69245
2026-01-30 17:09:20,89,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,380106,640281,0,1020589,70416
2026-01-30 17:09:20,90,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,376469,653910,0,1030595,71137
2026-01-30 17:09:20,91,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,388249,652368,0,1040787,70164
2026-01-30 17:09:20,92,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,371635,653606,0,1026170,70122
2026-01-30 17:09:20,93,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,391615,658487,0,1051471,71415
2026-01-30 17:09:20,94,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,375127,657960,0,1033227,70314
2026-01-30 17:09:20,95,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,385910,654891,0,1041692,69853
2026-01-30 17:09:20,96,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,374718,679609,0,1054501,71223
2026-01-30 17:09:20,97,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,367116,685581,0,1052963,71410
2026-01-30 17:09:20,98,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,390853,682930,0,1073955,70496
2026-01-30 17:09:20,99,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,376187,689240,0,1066384,69810
2026-01-30 17:09:20,100,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,353004,687687,0,1040934,75582
2026-01-30 17:09:20,101,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,377142,677767,0,1055109,86193
2026-01-30 17:09:20,102,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,379137,686822,0,1066165,71156
2026-01-30 17:09:20,103,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,366903,701358,0,1068439,70839
2026-01-30 17:09:20,104,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,355825,583499,374180,1313876,71392
2026-01-30 17:09:20,105,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,365488,578278,0,944006,74651
2026-01-30 17:09:20,106,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,360336,586944,0,947515,70927
2026-01-30 17:09:20,107,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,351709,594751,0,946648,70888
2026-01-30 17:09:20,108,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,357002,591688,0,948890,69347
2026-01-30 17:09:20,109,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,351030,584327,0,935527,69723
2026-01-30 17:09:20,110,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,359056,591885,0,951714,70152
2026-01-30 17:09:20,111,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,369970,589804,0,959953,70244
2026-01-30 17:09:20,112,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,373679,589444,0,963273,71406
2026-01-30 17:09:20,113,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,345146,590092,0,935392,69493
2026-01-30 17:09:20,114,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,342017,595088,0,937276,69511
2026-01-30 17:09:20,115,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,353889,600543,0,954613,69600
2026-01-30 17:09:20,116,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,358212,592542,0,950923,71263
2026-01-30 17:09:20,117,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,353938,610867,0,964899,70987
2026-01-30 17:09:20,118,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,356085,623010,0,979298,70525
2026-01-30 17:09:20,119,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,347909,601908,0,949941,71154
2026-01-30 17:09:20,120,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,356894,601432,0,958598,69923
2026-01-30 17:09:20,121,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,350955,600007,0,951315,71098
2026-01-30 17:09:20,122,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,364151,602831,0,967276,72781
2026-01-30 17:09:20,123,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,347061,640327,0,987725,71796
2026-01-30 17:09:20,124,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,335705,627995,0,963842,71155
2026-01-30 17:09:20,125,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,338969,649178,0,988313,72137
2026-01-30 17:09:20,126,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,343669,667647,0,1011529,69354
2026-01-30 17:09:20,127,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,341902,657098,0,999194,71036
2026-01-30 17:09:20,128,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,349540,683581,0,1034267,68659
2026-01-30 17:09:20,129,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,342071,657682,0,999960,71302
2026-01-30 17:09:20,130,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,355579,675034,0,1031123,71764
2026-01-30 17:09:20,131,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,334361,676857,0,1011421,70916
2026-01-30 17:09:20,132,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,352004,671884,0,1024129,89901
2026-01-30 17:09:20,133,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,353375,662485,0,1016022,70797
2026-01-30 17:09:20,134,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,366948,679707,0,1046829,70655
2026-01-30 17:09:20,135,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,339851,689679,0,1030672,70966
2026-01-30 17:09:20,136,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,360541,677307,0,1038021,82009
2026-01-30 17:09:20,137,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,325307,670640,0,996131,71514
2026-01-30 17:09:20,138,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,353651,679188,0,1033022,68824
2026-01-30 17:09:20,139,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,340192,672813,0,1013138,71374
2026-01-30 17:09:20,140,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,370348,669575,0,1040168,69634
2026-01-30 17:09:20,141,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,329392,669862,0,999418,68579
2026-01-30 17:09:20,142,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,341242,682099,0,1023517,69514
2026-01-30 17:09:20,143,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,356469,673068,0,1029939,68625
2026-01-30 17:09:20,144,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,350835,681296,0,1032298,71637
2026-01-30 17:09:20,145,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,353111,679983,0,1033223,71127
2026-01-30 17:09:20,146,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,348736,686392,0,1035236,72141
2026-01-30 17:09:20,147,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,332662,584031,358291,1275225,72586
2026-01-30 17:09:20,148,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,350717,586214,0,937119,72024
2026-01-30 17:09:20,149,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,313786,582609,0,896660,71031
2026-01-30 17:09:20,150,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,308513,604590,0,913304,70615
2026-01-30 17:09:20,151,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,324686,592335,0,917194,69622
2026-01-30 17:09:20,152,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,315172,595842,0,911564,70204
2026-01-30 17:09:20,153,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,340004,585165,0,925330,69190
2026-01-30 17:09:20,154,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,309429,596782,0,906410,70923
2026-01-30 17:09:20,155,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,313644,595041,0,908874,70044
2026-01-30 17:09:20,156,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,326901,599173,0,926251,69643
2026-01-30 17:09:20,157,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,311727,590913,0,902809,71496
2026-01-30 17:09:20,158,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,333049,590072,0,923249,70527
2026-01-30 17:09:20,159,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,330890,599678,0,930698,72016
2026-01-30 17:09:20,160,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,334622,590786,0,925530,69129
2026-01-30 17:09:20,161,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,312458,602502,0,915816,70863
2026-01-30 17:09:20,162,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,319501,583795,0,903449,70514
2026-01-30 17:09:20,163,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,316988,605568,0,922854,71034
2026-01-30 17:09:20,164,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,317334,595709,0,913873,69327
2026-01-30 17:09:20,165,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,331174,596554,0,928447,69056
2026-01-30 17:09:20,166,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,311929,600420,0,912520,69837
2026-01-30 17:09:20,167,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,311377,620803,0,932318,69188
2026-01-30 17:09:20,168,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,316719,600731,0,917592,70234
2026-01-30 17:09:20,169,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,319059,590991,0,910965,71351
2026-01-30 17:09:20,170,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,318243,602449,0,920898,70965
2026-01-30 17:09:20,171,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,326728,606964,0,933945,70782
2026-01-30 17:09:20,172,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,307872,599843,0,907930,69956
2026-01-30 17:09:20,173,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,332864,589373,0,923094,70814
2026-01-30 17:09:20,174,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,322773,609724,0,932670,71154
2026-01-30 17:09:20,175,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,315677,602531,0,918412,70348
2026-01-30 17:09:20,176,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,323312,608000,0,931812,69164
2026-01-30 17:09:20,177,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,319178,607575,0,926881,68485
2026-01-30 17:09:20,178,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,304314,611747,0,917043,68850
2026-01-30 17:09:20,179,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,309780,607186,0,917221,70937
