Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns]
2026-01-30 17:08:24,33,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,639348,1398384,0,2042155,142353
2026-01-30 17:08:24,34,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,677613,1375828,0,2058423,139601
2026-01-30 17:08:24,35,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,666768,1403844,0,2070912,138114
2026-01-30 17:08:24,36,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,645372,1389771,0,2035580,141053
2026-01-30 17:08:24,37,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,681599,1405484,0,2089967,138259
2026-01-30 17:08:24,38,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,652115,1423656,0,2077110,141274
2026-01-30 17:08:24,39,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,634718,1408073,0,2043112,139602
2026-01-30 17:08:24,40,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,678975,1386615,4111916,6178688,138804
2026-01-30 17:08:24,41,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,646411,1405550,0,2053031,210584
2026-01-30 17:08:24,42,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,653325,1401088,0,2056494,144684
2026-01-30 17:08:24,43,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,659782,1395307,0,2055490,151607
2026-01-30 17:08:24,44,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,668471,1384057,0,2053067,148159
2026-01-30 17:08:24,45,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,687219,1401961,0,2091560,143864
