Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns]
2026-01-30 16:57:21,0,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,2658143,792234,8233044,11685496,481320
2026-01-30 16:57:21,1,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1635297,562816,0,2199634,401556
2026-01-30 16:57:21,2,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1248586,571382,0,1820101,134711
2026-01-30 16:57:21,3,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1225750,558621,0,1784834,114135
2026-01-30 16:57:21,4,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1254621,559494,0,1814246,123612
2026-01-30 16:57:21,5,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1241629,561955,0,1803703,113453
2026-01-30 16:57:21,6,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1235785,560814,0,1796734,123899
2026-01-30 16:57:21,7,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1234216,581948,0,1816317,105416
2026-01-30 16:57:21,8,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1240485,562166,0,1802929,107649
2026-01-30 16:57:21,9,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1255286,559482,0,1814946,110454
2026-01-30 16:57:21,10,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1240525,596006,0,1836681,106239
2026-01-30 16:57:21,11,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1242673,561218,0,1804063,105779
2026-01-30 16:57:21,12,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1262614,562403,0,1825156,104055
2026-01-30 16:57:21,13,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1242441,564910,0,1807477,104845
2026-01-30 16:57:21,14,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1233821,564364,0,1798316,95295
2026-01-30 16:57:21,15,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1250138,571476,0,1821939,93646
2026-01-30 16:57:21,16,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1242856,561177,0,1804442,107040
2026-01-30 16:57:21,17,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1253740,560092,0,1814088,100809
2026-01-30 16:57:21,18,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1252122,564314,0,1816645,103908
2026-01-30 16:57:21,19,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1229934,560457,0,1790701,94957
2026-01-30 16:57:21,20,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1252762,563063,0,1815932,101482
2026-01-30 16:57:21,21,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1242409,564119,0,1807502,97997
2026-01-30 16:57:21,22,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1242820,562986,0,1806398,94657
2026-01-30 16:57:21,23,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1234546,576311,0,1811266,100021
2026-01-30 16:57:21,24,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1245294,559717,0,1806296,100211
2026-01-30 16:57:21,25,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1255543,568617,0,1824881,97628
2026-01-30 16:57:21,26,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1234296,568701,0,1803154,97140
2026-01-30 16:57:21,27,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1239360,562162,0,1801626,99683
2026-01-30 16:57:21,28,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1250337,563951,0,1814425,95574
2026-01-30 16:57:21,29,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1226538,562859,0,1789561,104429
2026-01-30 16:57:21,30,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1257216,566850,0,1824272,95388
2026-01-30 16:57:21,31,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1235725,574233,0,1811178,93992
2026-01-30 16:57:21,32,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1259813,566621,0,1826564,95105
2026-01-30 16:57:21,33,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1249807,561379,0,1811319,92910
2026-01-30 16:57:21,34,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1248054,562832,0,1811042,95013
2026-01-30 16:57:21,35,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1241742,559630,0,1802625,94700
2026-01-30 16:57:21,36,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1236989,568324,0,1805506,98234
2026-01-30 16:57:21,37,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1254009,564113,0,1818232,98488
2026-01-30 16:57:21,38,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1243201,557606,0,1800965,96986
2026-01-30 16:57:21,39,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1248204,558847,0,1808395,96228
2026-01-30 16:57:21,40,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1254045,560607,0,1814956,92230
2026-01-30 16:57:21,41,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1250545,565330,0,1816762,94249
2026-01-30 16:57:21,42,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1262524,564177,0,1826915,97727
2026-01-30 16:57:21,43,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1223610,564871,0,1788594,94557
2026-01-30 16:57:21,44,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1241781,573159,0,1815053,95519
