Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns]
2026-01-30 16:55:42,0,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,2245174,1299752,4902954,8449496,635913
2026-01-30 16:55:42,1,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,1396663,763839,0,2160677,348775
2026-01-30 16:55:42,2,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,589684,585874,0,1176956,130626
2026-01-30 16:55:42,3,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,577830,604977,0,1184083,125878
2026-01-30 16:55:42,4,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,581331,583144,0,1164634,129083
2026-01-30 16:55:42,5,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,583264,581760,0,1165171,129750
2026-01-30 16:55:42,6,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,591636,587169,0,1178939,125651
2026-01-30 16:55:42,7,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,625365,582447,0,1207979,126479
2026-01-30 16:55:42,8,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,585106,585757,0,1171032,126904
2026-01-30 16:55:42,9,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,576474,584545,0,1161206,126221
2026-01-30 16:55:42,10,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,598750,580877,0,1179805,129295
2026-01-30 16:55:42,11,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,576274,582317,0,1158728,126913
2026-01-30 16:55:42,12,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,609729,580376,0,1190257,127508
2026-01-30 16:55:42,13,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,586155,587261,0,1174965,126772
2026-01-30 16:55:42,14,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,602931,581602,0,1185407,127440
2026-01-30 16:55:42,15,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,598266,578027,0,1176481,126641
2026-01-30 16:55:42,16,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,597680,578898,0,1176719,127260
2026-01-30 16:55:42,17,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,588980,606090,0,1195991,127820
2026-01-30 16:55:42,18,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,595560,601120,0,1198051,126387
2026-01-30 16:55:42,19,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,592892,584400,0,1177479,126122
2026-01-30 16:55:42,20,LJFunctorAVX,false,pairwise,VerletListsCells,1.000000,vlc_c08,none,AoS,enabled,584708,601882,0,1186865,128879
